"ID","ACC"
"OsAffx.30173.1.S1_at","Os09g0547900"
"OsAffx.30174.1.S1_at","Os09g0548700"
"OsAffx.30175.1.S1_at","Os09g0549300"
"OsAffx.30176.1.S1_at","Os09g0549450"
"OsAffx.30177.1.S1_at","OsAffx.30177.1.S1_at"
"OsAffx.30177.1.S1_x_at","OsAffx.30177.1.S1_x_at"
"OsAffx.30177.2.S1_at","Os09g0550500"
"OsAffx.30177.3.S1_at","Os09g0550300"
"OsAffx.30177.4.S1_at","OsAffx.30177.4.S1_at"
"OsAffx.30178.1.S1_at","OsAffx.30178.1.S1_at"
"OsAffx.30179.1.S1_at","OsAffx.30179.1.S1_at"
"OsAffx.3018.1.S1_at","Os02g0730100"
"OsAffx.30180.1.S1_at","OsAffx.30180.1.S1_at"
"OsAffx.30180.2.S1_at","Os09g0551400"
"OsAffx.30180.3.S1_at","Os09g0551500"
"OsAffx.30180.4.S1_at","Os09g0551201"
"OsAffx.30180.4.S1_x_at","Os09g0551201"
"OsAffx.30182.1.S1_at","OsAffx.30182.1.S1_at"
"OsAffx.30183.1.S1_at","Os09g0551900"
"OsAffx.30184.1.S1_at","Os09g0552800"
"OsAffx.30185.1.S1_at","OsAffx.30185.1.S1_at"
"OsAffx.30185.1.S1_s_at","OsAffx.30185.1.S1_s_at"
"OsAffx.30186.1.S1_at","OsAffx.30186.1.S1_at"
"OsAffx.30187.1.S1_at","OsAffx.30187.1.S1_at"
"OsAffx.30187.2.S1_at","OsAffx.30187.2.S1_at"
"OsAffx.30187.3.A1_at","OsAffx.30187.3.A1_at"
"OsAffx.30187.3.S1_at","OsAffx.30187.3.S1_at"
"OsAffx.30187.4.S1_at","OsAffx.30187.4.S1_at"
"OsAffx.30188.1.S1_s_at","Os09g0555150"
"OsAffx.30189.1.S1_at","Os09g0556000"
"OsAffx.30189.1.S1_s_at","Os09g0556000"
"OsAffx.30190.1.S1_at","OsAffx.30190.1.S1_at"
"OsAffx.30191.1.S1_at","Os09g0559000"
"OsAffx.30192.1.S1_at","OsAffx.30192.1.S1_at"
"OsAffx.30192.1.S1_s_at","Os09g0559600"
"OsAffx.30193.1.S1_at","Os09g0560100"
"OsAffx.30194.1.S1_x_at","Os09g0561500"
"OsAffx.30194.2.S1_at","OsAffx.30194.2.S1_at"
"OsAffx.30196.1.S1_at","Os09g0564200"
"OsAffx.30197.1.S1_at","OsAffx.30197.1.S1_at"
"OsAffx.30198.1.S1_at","Os09g0564600"
"OsAffx.30199.1.S1_at","Os09g0564700"
"OsAffx.302.1.S1_at","OsAffx.302.1.S1_at"
"OsAffx.3020.1.S1_at","Os02g0730600"
"OsAffx.30200.1.S1_at","Os09g0565000"
"OsAffx.30201.1.S1_at","OsAffx.30201.1.S1_at"
"OsAffx.30202.1.S1_x_at","OsAffx.30202.1.S1_x_at"
"OsAffx.30203.1.S1_at","OsAffx.30203.1.S1_at"
"OsAffx.30204.1.S1_at","Os09g0565300"
"OsAffx.30205.1.S1_at","OsAffx.30205.1.S1_at"
"OsAffx.30206.1.S1_at","OsAffx.30206.1.S1_at"
"OsAffx.30207.1.S1_at","OsAffx.30207.1.S1_at"
"OsAffx.30209.1.S1_at","OsAffx.30209.1.S1_at"
"OsAffx.3021.1.S1_at","OsAffx.3021.1.S1_at"
"OsAffx.30210.1.S1_at","OsAffx.30210.1.S1_at"
"OsAffx.30211.1.S1_at","Os09g0568600"
"OsAffx.30212.1.S1_at","OsAffx.30212.1.S1_at"
"OsAffx.30214.1.S1_x_at","Os09g0570600"
"OsAffx.30215.1.S1_at","OsAffx.30215.1.S1_at"
"OsAffx.30216.1.S1_at","OsAffx.30216.1.S1_at"
"OsAffx.30217.1.S1_x_at","OsAffx.30217.1.S1_x_at"
"OsAffx.30219.1.S1_at","OsAffx.30219.1.S1_at"
"OsAffx.30220.1.S1_at","OsAffx.30220.1.S1_at"
"OsAffx.30220.2.S1_x_at","Os10g0102200"
"OsAffx.30222.1.S1_at","OsAffx.30222.1.S1_at"
"OsAffx.30223.1.S1_at","OsAffx.30223.1.S1_at"
"OsAffx.30223.1.S1_s_at","Os07g0248600"
"OsAffx.30223.2.S1_at","Os07g0248600"
"OsAffx.30224.1.S1_at","OsAffx.30224.1.S1_at"
"OsAffx.30225.1.A1_at","OsAffx.30225.1.A1_at"
"OsAffx.30225.1.S1_at","Os07g0248150"
"OsAffx.30226.1.S1_at","OsAffx.30226.1.S1_at"
"OsAffx.30226.1.S1_x_at","OsAffx.30226.1.S1_x_at"
"OsAffx.30226.2.S1_s_at","OsAffx.30226.2.S1_s_at"
"OsAffx.30226.2.S1_x_at","OsAffx.30226.2.S1_x_at"
"OsAffx.30226.3.S1_at","OsAffx.30226.3.S1_at"
"OsAffx.30226.4.A1_at","OsAffx.30226.4.A1_at"
"OsAffx.30226.4.S1_at","OsAffx.30226.4.S1_at"
"OsAffx.30226.4.S1_x_at","OsAffx.30226.4.S1_x_at"
"OsAffx.30226.5.A1_at","OsAffx.30226.5.A1_at"
"OsAffx.30226.5.S1_at","OsAffx.30226.5.S1_at"
"OsAffx.30227.1.S1_at","OsAffx.30227.1.S1_at"
"OsAffx.30227.2.S1_at","OsAffx.30227.2.S1_at"
"OsAffx.30228.1.S1_at","OsAffx.30228.1.S1_at"
"OsAffx.30229.1.S1_at","Os10g0105850"
"OsAffx.3023.1.S1_at","Os02g0733400"
"OsAffx.30230.1.S1_at","Os10g0105900"
"OsAffx.30231.1.S1_at","OsAffx.30231.1.S1_at"
"OsAffx.30232.1.S1_at","OsAffx.30232.1.S1_at"
"OsAffx.30232.1.S1_x_at","OsAffx.30232.1.S1_x_at"
"OsAffx.30232.2.S1_at","OsAffx.30232.2.S1_at"
"OsAffx.30232.3.S1_x_at","OsAffx.30232.3.S1_x_at"
"OsAffx.30233.1.S1_at","Os10g0107000"
"OsAffx.30234.1.S1_at","OsAffx.30234.1.S1_at"
"OsAffx.30237.1.S1_x_at","Os10g0109700"
"OsAffx.30237.2.S1_x_at","OsAffx.30237.2.S1_x_at"
"OsAffx.30238.1.S1_at","Os10g0109900"
"OsAffx.30239.1.S1_at","Os10g0111400"
"OsAffx.30239.2.S1_at","Os10g0111900"
"OsAffx.3024.1.S1_at","OsAffx.3024.1.S1_at"
"OsAffx.30240.2.S1_x_at","Os10g0111900"
"OsAffx.30241.1.S1_at","OsAffx.30241.1.S1_at"
"OsAffx.30243.1.S1_at","Os10g0113723"
"OsAffx.30244.1.S1_at","Os10g0114400"
"OsAffx.30244.1.S1_x_at","Os10g0114400"
"OsAffx.30247.1.S1_at","OsAffx.30247.1.S1_at"
"OsAffx.30247.1.S1_x_at","OsAffx.30247.1.S1_x_at"
"OsAffx.30248.1.S1_at","OsAffx.30248.1.S1_at"
"OsAffx.30249.1.S1_at","OsAffx.30249.1.S1_at"
"OsAffx.3025.1.S1_at","OsAffx.3025.1.S1_at"
"OsAffx.30250.1.S1_at","OsAffx.30250.1.S1_at"
"OsAffx.30251.1.S1_at","OsAffx.30251.1.S1_at"
"OsAffx.30252.1.S1_at","OsAffx.30252.1.S1_at"
"OsAffx.30252.1.S1_x_at","OsAffx.30252.1.S1_x_at"
"OsAffx.30253.1.S1_at","OsAffx.30253.1.S1_at"
"OsAffx.30253.1.S1_x_at","OsAffx.30253.1.S1_x_at"
"OsAffx.30255.1.S1_at","OsAffx.30255.1.S1_at"
"OsAffx.30257.1.S1_at","OsAffx.30257.1.S1_at"
"OsAffx.30257.1.S1_x_at","OsAffx.30257.1.S1_x_at"
"OsAffx.30257.2.S1_at","OsAffx.30257.2.S1_at"
"OsAffx.30258.1.S1_at","OsAffx.30258.1.S1_at"
"OsAffx.30259.1.S1_at","OsAffx.30259.1.S1_at"
"OsAffx.3026.1.S1_at","OsAffx.3026.1.S1_at"
"OsAffx.30260.1.S1_at","OsAffx.30260.1.S1_at"
"OsAffx.30261.1.S1_at","OsAffx.30261.1.S1_at"
"OsAffx.30261.2.S1_s_at","OsAffx.30261.2.S1_s_at"
"OsAffx.30262.1.S1_at","OsAffx.30262.1.S1_at"
"OsAffx.30262.1.S1_x_at","OsAffx.30262.1.S1_x_at"
"OsAffx.30263.1.A1_at","OsAffx.30263.1.A1_at"
"OsAffx.30263.1.S1_at","OsAffx.30263.1.S1_at"
"OsAffx.30264.1.S1_at","Os10g0127900"
"OsAffx.30265.1.S1_at","Os10g0128300"
"OsAffx.30266.1.S1_at","OsAffx.30266.1.S1_at"
"OsAffx.30267.1.S1_at","OsAffx.30267.1.S1_at"
"OsAffx.30269.1.S1_at","Os10g0130000"
"OsAffx.30269.2.S1_at","OsAffx.30269.2.S1_at"
"OsAffx.3027.1.S1_at","OsAffx.3027.1.S1_at"
"OsAffx.30270.1.S1_at","Os10g0130600"
"OsAffx.30273.1.S1_at","OsAffx.30273.1.S1_at"
"OsAffx.30274.1.A1_at","OsAffx.30274.1.A1_at"
"OsAffx.30274.1.A1_x_at","OsAffx.30274.1.A1_x_at"
"OsAffx.30274.1.S1_at","OsAffx.30274.1.S1_at"
"OsAffx.30274.1.S1_x_at","OsAffx.30274.1.S1_x_at"
"OsAffx.30275.1.S1_at","Os10g0133166"
"OsAffx.30276.1.S1_at","OsAffx.30276.1.S1_at"
"OsAffx.30277.1.S1_at","OsAffx.30277.1.S1_at"
"OsAffx.30278.1.S1_at","Os10g0134033"
"OsAffx.30279.1.A1_at","Os10g0135833"
"OsAffx.30279.1.S1_at","OsAffx.30279.1.S1_at"
"OsAffx.3028.1.S1_at","Os02g0739900"
"OsAffx.30280.1.S1_x_at","OsAffx.30280.1.S1_x_at"
"OsAffx.30282.1.S1_at","OsAffx.30282.1.S1_at"
"OsAffx.30284.1.S1_at","OsAffx.30284.1.S1_at"
"OsAffx.30284.2.S1_at","OsAffx.30284.2.S1_at"
"OsAffx.30285.1.S1_at","OsAffx.30285.1.S1_at"
"OsAffx.30286.1.S1_at","OsAffx.30286.1.S1_at"
"OsAffx.30289.1.S1_at","Os10g0140900"
"OsAffx.3029.1.S1_at","OsAffx.3029.1.S1_at"
"OsAffx.30290.1.S1_at","Os10g0141300"
"OsAffx.30294.1.S1_at","OsAffx.30294.1.S1_at"
"OsAffx.30295.1.S1_at","Os10g0143866"
"OsAffx.30297.1.S1_at","OsAffx.30297.1.S1_at"
"OsAffx.30298.1.S1_x_at","OsAffx.30298.1.S1_x_at"
"OsAffx.303.1.S1_at","OsAffx.303.1.S1_at"
"OsAffx.3030.1.S1_at","OsAffx.3030.1.S1_at"
"OsAffx.30300.1.A1_at","OsAffx.30300.1.A1_at"
"OsAffx.30300.1.A1_x_at","OsAffx.30300.1.A1_x_at"
"OsAffx.30300.1.S1_at","OsAffx.30300.1.S1_at"
"OsAffx.30300.1.S1_x_at","OsAffx.30300.1.S1_x_at"
"OsAffx.30302.1.S1_at","OsAffx.30302.1.S1_at"
"OsAffx.30304.1.S1_at","Os10g0147250"
"OsAffx.30305.1.S1_at","Os10g0148000"
"OsAffx.30306.1.S1_at","OsAffx.30306.1.S1_at"
"OsAffx.30308.1.S1_at","OsAffx.30308.1.S1_at"
"OsAffx.3031.1.S1_at","Os02g0742700"
"OsAffx.30311.1.S1_at","OsAffx.30311.1.S1_at"
"OsAffx.30316.1.S1_at","OsAffx.30316.1.S1_at"
"OsAffx.30317.1.A1_at","OsAffx.30317.1.A1_at"
"OsAffx.30317.1.S1_at","Os10g0154533"
"OsAffx.30318.1.S1_at","OsAffx.30318.1.S1_at"
"OsAffx.3032.1.S1_at","OsAffx.3032.1.S1_at"
"OsAffx.30320.1.S1_x_at","Os10g0156200"
"OsAffx.30320.2.S1_x_at","OsAffx.30320.2.S1_x_at"
"OsAffx.30323.1.S1_at","OsAffx.30323.1.S1_at"
"OsAffx.30324.1.S1_at","Os10g0157200"
"OsAffx.30326.1.S1_x_at","OsAffx.30326.1.S1_x_at"
"OsAffx.30327.1.S1_at","OsAffx.30327.1.S1_at"
"OsAffx.30329.1.S1_at","OsAffx.30329.1.S1_at"
"OsAffx.3033.1.S1_x_at","Os02g0743600"
"OsAffx.30330.1.S1_at","Os10g0160700"
"OsAffx.30331.1.S1_at","OsAffx.30331.1.S1_at"
"OsAffx.30332.1.S1_at","OsAffx.30332.1.S1_at"
"OsAffx.30333.1.S1_at","OsAffx.30333.1.S1_at"
"OsAffx.30337.1.S1_at","OsAffx.30337.1.S1_at"
"OsAffx.30338.2.S1_x_at","OsAffx.30338.2.S1_x_at"
"OsAffx.3034.1.S1_at","Os02g0745250"
"OsAffx.30340.1.A1_at","OsAffx.30340.1.A1_at"
"OsAffx.30340.1.S1_x_at","OsAffx.30340.1.S1_x_at"
"OsAffx.30341.1.S1_at","OsAffx.30341.1.S1_at"
"OsAffx.30341.1.S1_x_at","OsAffx.30341.1.S1_x_at"
"OsAffx.30342.1.S1_at","Os10g0168300"
"OsAffx.30343.1.S1_at","OsAffx.30343.1.S1_at"
"OsAffx.30344.1.S1_at","OsAffx.30344.1.S1_at"
"OsAffx.30345.1.S1_at","OsAffx.30345.1.S1_at"
"OsAffx.30346.1.S1_at","OsAffx.30346.1.S1_at"
"OsAffx.30348.1.S1_at","OsAffx.30348.1.S1_at"
"OsAffx.30349.1.S1_at","OsAffx.30349.1.S1_at"
"OsAffx.30349.2.S1_at","OsAffx.30349.2.S1_at"
"OsAffx.30349.3.S1_x_at","OsAffx.30349.3.S1_x_at"
"OsAffx.3035.1.S1_at","OsAffx.3035.1.S1_at"
"OsAffx.30350.1.S1_at","OsAffx.30350.1.S1_at"
"OsAffx.30352.1.S1_at","OsAffx.30352.1.S1_at"
"OsAffx.30352.2.S1_at","OsAffx.30352.2.S1_at"
"OsAffx.30352.3.S1_at","OsAffx.30352.3.S1_at"
"OsAffx.30352.4.S1_at","OsAffx.30352.4.S1_at"
"OsAffx.30353.2.S1_at","OsAffx.30353.2.S1_at"
"OsAffx.30354.1.S1_at","OsAffx.30354.1.S1_at"
"OsAffx.30355.1.A1_at","OsAffx.30355.1.A1_at"
"OsAffx.30355.1.S1_at","OsAffx.30355.1.S1_at"
"OsAffx.30356.1.S1_at","Os10g0174548"
"OsAffx.30356.2.S1_x_at","Os10g0174548"
"OsAffx.30357.1.S1_at","Os10g0174548"
"OsAffx.30358.1.S1_at","OsAffx.30358.1.S1_at"
"OsAffx.30359.1.S1_at","OsAffx.30359.1.S1_at"
"OsAffx.30361.1.S1_at","OsAffx.30361.1.S1_at"
"OsAffx.30362.1.S1_at","OsAffx.30362.1.S1_at"
"OsAffx.30363.1.S1_at","OsAffx.30363.1.S1_at"
"OsAffx.30364.1.S1_x_at","OsAffx.30364.1.S1_x_at"
"OsAffx.30365.1.S1_at","Os10g0178000"
"OsAffx.30366.1.S1_at","OsAffx.30366.1.S1_at"
"OsAffx.30367.1.S1_at","OsAffx.30367.1.S1_at"
"OsAffx.30368.1.S1_at","Os10g0178800"
"OsAffx.30369.1.A1_at","OsAffx.30369.1.A1_at"
"OsAffx.30369.1.S1_at","OsAffx.30369.1.S1_at"
"OsAffx.30369.1.S1_x_at","OsAffx.30369.1.S1_x_at"
"OsAffx.3037.1.S1_at","OsAffx.3037.1.S1_at"
"OsAffx.30370.1.S1_at","OsAffx.30370.1.S1_at"
"OsAffx.30370.1.S1_x_at","OsAffx.30370.1.S1_x_at"
"OsAffx.30371.1.S1_at","OsAffx.30371.1.S1_at"
"OsAffx.30374.1.S1_at","OsAffx.30374.1.S1_at"
"OsAffx.30374.2.S1_at","OsAffx.30374.2.S1_at"
"OsAffx.30374.3.S1_at","OsAffx.30374.3.S1_at"
"OsAffx.30374.3.S1_s_at","OsAffx.30374.3.S1_s_at"
"OsAffx.30375.1.S1_at","OsAffx.30375.1.S1_at"
"OsAffx.30376.1.A1_x_at","OsAffx.30376.1.A1_x_at"
"OsAffx.30376.1.S1_at","OsAffx.30376.1.S1_at"
"OsAffx.30376.1.S1_x_at","OsAffx.30376.1.S1_x_at"
"OsAffx.30377.1.A1_at","OsAffx.30377.1.A1_at"
"OsAffx.30377.1.S1_at","OsAffx.30377.1.S1_at"
"OsAffx.30380.1.S1_at","OsAffx.30380.1.S1_at"
"OsAffx.30382.1.S1_at","Os10g0186200"
"OsAffx.30382.1.S1_x_at","Os10g0186200"
"OsAffx.30383.1.S1_at","OsAffx.30383.1.S1_at"
"OsAffx.30385.1.S1_at","OsAffx.30385.1.S1_at"
"OsAffx.30387.1.S1_at","OsAffx.30387.1.S1_at"
"OsAffx.30389.1.S1_x_at","OsAffx.30389.1.S1_x_at"
"OsAffx.30389.2.S1_at","OsAffx.30389.2.S1_at"
"OsAffx.3039.1.S1_at","OsAffx.3039.1.S1_at"
"OsAffx.30391.1.S1_at","OsAffx.30391.1.S1_at"
"OsAffx.30392.1.S1_at","OsAffx.30392.1.S1_at"
"OsAffx.30393.1.S1_at","OsAffx.30393.1.S1_at"
"OsAffx.30394.1.S1_at","Os10g0194300"
"OsAffx.30395.1.S1_at","OsAffx.30395.1.S1_at"
"OsAffx.30396.1.S1_at","OsAffx.30396.1.S1_at"
"OsAffx.30396.1.S1_x_at","OsAffx.30396.1.S1_x_at"
"OsAffx.30397.1.S1_x_at","Os07g0113000"
"OsAffx.30397.2.S1_at","OsAffx.30397.2.S1_at"
"OsAffx.30397.3.S1_x_at","Os07g0113000"
"OsAffx.30398.1.S1_at","Os10g0197700"
"OsAffx.30399.1.A1_at","OsAffx.30399.1.A1_at"
"OsAffx.30399.1.S1_at","Os10g0197800"
"OsAffx.30400.1.S1_at","OsAffx.30400.1.S1_at"
"OsAffx.30400.1.S1_x_at","OsAffx.30400.1.S1_x_at"
"OsAffx.30401.1.A1_at","OsAffx.30401.1.A1_at"
"OsAffx.30401.1.S1_at","Os10g0198900"
"OsAffx.30403.1.S1_at","Os03g0128932"
"OsAffx.30403.1.S1_s_at","Os03g0128932"
"OsAffx.30403.2.S1_at","OsAffx.30403.2.S1_at"
"OsAffx.30404.1.S1_at","OsAffx.30404.1.S1_at"
"OsAffx.30405.1.S1_x_at","OsAffx.30405.1.S1_x_at"
"OsAffx.30408.1.S1_at","OsAffx.30408.1.S1_at"
"OsAffx.30409.1.S1_at","OsAffx.30409.1.S1_at"
"OsAffx.3041.1.S1_at","OsAffx.3041.1.S1_at"
"OsAffx.30410.1.S1_at","OsAffx.30410.1.S1_at"
"OsAffx.30411.1.A1_at","OsAffx.30411.1.A1_at"
"OsAffx.30411.1.A1_x_at","OsAffx.30411.1.A1_x_at"
"OsAffx.30411.1.S1_at","OsAffx.30411.1.S1_at"
"OsAffx.30411.1.S1_x_at","OsAffx.30411.1.S1_x_at"
"OsAffx.30412.1.S1_at","OsAffx.30412.1.S1_at"
"OsAffx.30413.1.S1_at","Os10g0208200"
"OsAffx.30414.1.A1_at","OsAffx.30414.1.A1_at"
"OsAffx.30414.1.S1_at","OsAffx.30414.1.S1_at"
"OsAffx.30421.1.S1_s_at","OsAffx.30421.1.S1_s_at"
"OsAffx.30422.1.S1_x_at","OsAffx.30422.1.S1_x_at"
"OsAffx.30422.2.A1_at","OsAffx.30422.2.A1_at"
"OsAffx.30422.2.S1_x_at","OsAffx.30422.2.S1_x_at"
"OsAffx.30423.1.S1_at","OsAffx.30423.1.S1_at"
"OsAffx.30424.1.S1_s_at","OsAffx.30424.1.S1_s_at"
"OsAffx.3043.1.S1_s_at","Os02g0759000"
"OsAffx.30430.1.S1_s_at","OsAffx.30430.1.S1_s_at"
"OsAffx.30430.2.S1_at","OsAffx.30430.2.S1_at"
"OsAffx.30432.1.S1_at","OsAffx.30432.1.S1_at"
"OsAffx.30433.1.S1_at","OsAffx.30433.1.S1_at"
"OsAffx.30434.1.S1_at","OsAffx.30434.1.S1_at"
"OsAffx.30435.1.S1_at","OsAffx.30435.1.S1_at"
"OsAffx.30436.1.S1_at","OsAffx.30436.1.S1_at"
"OsAffx.30437.1.S1_at","OsAffx.30437.1.S1_at"
"OsAffx.30437.1.S1_x_at","Os10g0321700"
"OsAffx.3044.1.S1_at","OsAffx.3044.1.S1_at"
"OsAffx.30441.1.S1_at","Os10g0326100"
"OsAffx.30442.1.S1_at","OsAffx.30442.1.S1_at"
"OsAffx.30444.1.S1_at","OsAffx.30444.1.S1_at"
"OsAffx.30445.1.S1_at","OsAffx.30445.1.S1_at"
"OsAffx.30446.1.S1_at","OsAffx.30446.1.S1_at"
"OsAffx.30449.1.S1_at","Os10g0335000"
"OsAffx.3045.1.S1_at","OsAffx.3045.1.S1_at"
"OsAffx.30450.1.S1_at","OsAffx.30450.1.S1_at"
"OsAffx.30451.1.S1_s_at","OsAffx.30451.1.S1_s_at"
"OsAffx.30451.2.S1_at","OsAffx.30451.2.S1_at"
"OsAffx.30451.3.S1_x_at","OsAffx.30451.3.S1_x_at"
"OsAffx.30454.1.S1_at","OsAffx.30454.1.S1_at"
"OsAffx.30454.1.S1_x_at","OsAffx.30454.1.S1_x_at"
"OsAffx.30455.1.S1_at","OsAffx.30455.1.S1_at"
"OsAffx.30456.1.S1_at","OsAffx.30456.1.S1_at"
"OsAffx.30457.1.S1_s_at","OsAffx.30457.1.S1_s_at"
"OsAffx.30457.3.S1_s_at","OsAffx.30457.3.S1_s_at"
"OsAffx.30458.1.S1_at","Os10g0342300"
"OsAffx.30458.1.S1_x_at","Os10g0342300"
"OsAffx.30458.2.S1_at","OsAffx.30458.2.S1_at"
"OsAffx.30460.1.S1_at","OsAffx.30460.1.S1_at"
"OsAffx.30461.1.S1_at","OsAffx.30461.1.S1_at"
"OsAffx.30462.1.S1_at","OsAffx.30462.1.S1_at"
"OsAffx.30463.1.S1_at","OsAffx.30463.1.S1_at"
"OsAffx.30465.1.S1_at","Os10g0347400"
"OsAffx.30467.1.S1_at","Os10g0349600"
"OsAffx.30467.1.S1_x_at","Os10g0349600"
"OsAffx.30468.1.S1_at","OsAffx.30468.1.S1_at"
"OsAffx.30469.1.S1_at","Os10g0350001"
"OsAffx.30469.1.S1_x_at","Os10g0350001"
"OsAffx.30472.1.S1_at","OsAffx.30472.1.S1_at"
"OsAffx.30473.1.S1_x_at","OsAffx.30473.1.S1_x_at"
"OsAffx.30473.2.S1_x_at","OsAffx.30473.2.S1_x_at"
"OsAffx.30475.1.S1_s_at","Os12g0207500"
"OsAffx.30475.3.S1_s_at","OsAffx.30475.3.S1_s_at"
"OsAffx.30475.4.S1_at","OsAffx.30475.4.S1_at"
"OsAffx.30475.5.S1_x_at","Os12g0207500"
"OsAffx.30475.9.S1_s_at","Os12g0207500"
"OsAffx.30478.1.S1_at","OsAffx.30478.1.S1_at"
"OsAffx.30479.1.S1_at","Os10g0358200"
"OsAffx.3048.1.S1_at","OsAffx.3048.1.S1_at"
"OsAffx.30480.1.S1_at","OsAffx.30480.1.S1_at"
"OsAffx.30481.1.S1_at","Os10g0359200"
"OsAffx.30482.1.S1_at","OsAffx.30482.1.S1_at"
"OsAffx.30483.1.S1_at","OsAffx.30483.1.S1_at"
"OsAffx.30485.1.S1_at","OsAffx.30485.1.S1_at"
"OsAffx.30486.1.S1_at","OsAffx.30486.1.S1_at"
"OsAffx.30487.1.S1_at","OsAffx.30487.1.S1_at"
"OsAffx.30488.1.S1_at","OsAffx.30488.1.S1_at"
"OsAffx.30489.1.S1_at","OsAffx.30489.1.S1_at"
"OsAffx.30491.1.S1_at","OsAffx.30491.1.S1_at"
"OsAffx.30491.1.S1_x_at","OsAffx.30491.1.S1_x_at"
"OsAffx.30492.1.A1_at","OsAffx.30492.1.A1_at"
"OsAffx.30492.1.S1_at","OsAffx.30492.1.S1_at"
"OsAffx.30493.1.S1_at","OsAffx.30493.1.S1_at"
"OsAffx.30494.1.S1_at","OsAffx.30494.1.S1_at"
"OsAffx.30496.1.S1_at","OsAffx.30496.1.S1_at"
"OsAffx.30496.1.S1_x_at","OsAffx.30496.1.S1_x_at"
"OsAffx.30497.1.S1_at","OsAffx.30497.1.S1_at"
"OsAffx.30498.1.S1_at","OsAffx.30498.1.S1_at"
"OsAffx.30499.1.S1_at","OsAffx.30499.1.S1_at"
"OsAffx.305.1.S1_at","OsAffx.305.1.S1_at"
"OsAffx.3050.1.S1_at","OsAffx.3050.1.S1_at"
"OsAffx.30500.1.S1_at","OsAffx.30500.1.S1_at"
"OsAffx.30501.1.S1_at","OsAffx.30501.1.S1_at"
"OsAffx.30502.1.S1_at","OsAffx.30502.1.S1_at"
"OsAffx.30502.1.S1_x_at","OsAffx.30502.1.S1_x_at"
"OsAffx.30503.1.S1_at","Os10g0372700"
"OsAffx.30505.1.S1_at","OsAffx.30505.1.S1_at"
"OsAffx.30507.1.S1_at","OsAffx.30507.1.S1_at"
"OsAffx.30508.1.S1_at","Os10g0374200"
"OsAffx.30509.1.S1_at","OsAffx.30509.1.S1_at"
"OsAffx.3051.1.S1_at","OsAffx.3051.1.S1_at"
"OsAffx.30510.1.A1_at","OsAffx.30510.1.A1_at"
"OsAffx.30510.1.S1_at","OsAffx.30510.1.S1_at"
"OsAffx.30513.1.S1_s_at","Os10g0378300"
"OsAffx.30514.1.S1_at","OsAffx.30514.1.S1_at"
"OsAffx.30514.2.S1_s_at","Os10g0378300"
"OsAffx.30515.1.S1_at","Os10g0426100"
"OsAffx.30515.1.S1_x_at","Os10g0426100"
"OsAffx.30515.2.S1_x_at","OsAffx.30515.2.S1_x_at"
"OsAffx.30515.3.S1_at","OsAffx.30515.3.S1_at"
"OsAffx.30515.4.S1_at","OsAffx.30515.4.S1_at"
"OsAffx.30515.4.S1_x_at","OsAffx.30515.4.S1_x_at"
"OsAffx.30515.5.S1_at","OsAffx.30515.5.S1_at"
"OsAffx.30515.5.S1_x_at","OsAffx.30515.5.S1_x_at"
"OsAffx.30516.1.S1_at","OsAffx.30516.1.S1_at"
"OsAffx.30517.1.S1_at","OsAffx.30517.1.S1_at"
"OsAffx.30517.2.A1_at","OsAffx.30517.2.A1_at"
"OsAffx.30518.1.S1_at","Os10g0382100"
"OsAffx.3052.1.S1_at","Os04g0588350"
"OsAffx.3052.2.S1_at","OsAffx.3052.2.S1_at"
"OsAffx.30522.1.S1_at","OsAffx.30522.1.S1_at"
"OsAffx.30524.1.S1_x_at","Os10g0389300"
"OsAffx.30526.1.S1_at","Os10g0391801"
"OsAffx.30526.1.S1_x_at","Os10g0391801"
"OsAffx.30527.1.S1_at","OsAffx.30527.1.S1_at"
"OsAffx.30528.1.S1_at","Os10g0392900"
"OsAffx.30529.1.S1_at","OsAffx.30529.1.S1_at"
"OsAffx.3053.1.S1_at","OsAffx.3053.1.S1_at"
"OsAffx.30530.1.S1_at","OsAffx.30530.1.S1_at"
"OsAffx.30531.1.S1_x_at","Os10g0397500"
"OsAffx.30532.1.S1_at","OsAffx.30532.1.S1_at"
"OsAffx.30533.1.S1_s_at","Os10g0397800"
"OsAffx.30536.1.S1_x_at","OsAffx.30536.1.S1_x_at"
"OsAffx.30538.1.S1_x_at","Os10g0401000"
"OsAffx.30539.1.S1_at","OsAffx.30539.1.S1_at"
"OsAffx.3054.1.S1_at","OsAffx.3054.1.S1_at"
"OsAffx.30540.1.S1_at","OsAffx.30540.1.S1_at"
"OsAffx.30541.1.S1_at","OsAffx.30541.1.S1_at"
"OsAffx.30542.1.S1_s_at","Os10g0403700"
"OsAffx.30543.1.S1_at","OsAffx.30543.1.S1_at"
"OsAffx.30543.2.S1_at","Os09g0408300"
"OsAffx.30543.2.S1_x_at","Os09g0408300"
"OsAffx.30543.3.S1_at","OsAffx.30543.3.S1_at"
"OsAffx.30544.1.A1_at","OsAffx.30544.1.A1_at"
"OsAffx.30544.1.S1_at","OsAffx.30544.1.S1_at"
"OsAffx.30545.1.S1_at","OsAffx.30545.1.S1_at"
"OsAffx.30547.1.S1_at","Os10g0406600"
"OsAffx.30548.1.S1_at","Os10g0406900"
